budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,release_year,net_profit,roi
15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",18405,"[{""id"": 570, ""name"": ""rape""}, {""id"": 3189, ""name"": ""white trash""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 11827, ""name"": ""swimmer""}, {""id"": 18035, ""name"": ""family""}]",en,The Last House on the Left,19.760383,"[{""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Film Afrika"", ""id"": 773}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-13,32721635,110,The Last House on the Left,6.2,440,2009,17721635,118.14
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6961,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 6739, ""name"": ""callboy""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 156731, ""name"": ""escort""}, {""id"": 156760, ""name"": ""fake boyfriend""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Wedding Date,10.194097,"[{""name"": ""26 Films"", ""id"": 2157}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Visionview Production"", ""id"": 29018}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-04,47175038,88,The Wedding Date,6.2,230,2005,32175038,214.5
13000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11442,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 179565, ""name"": ""michael myers""}]",en,Halloween: Resurrection,11.045593,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-07-01,37664855,94,Halloween: Resurrection,4.5,228,2002,24664855,189.73
16000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2493,"[{""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 160350, ""name"": ""evil prince""}, {""id"": 160358, ""name"": ""reference to socrates""}, {""id"": 160359, ""name"": ""reference to plato""}, {""id"": 160362, ""name"": ""screwball""}, {""id"": 160364, ""name"": ""impersonation""}]",en,The Princess Bride,44.533612,"[{""name"": ""Act III Communications"", ""id"": 1153}, {""name"": ""The Princess Bride Ltd."", ""id"": 49243}, {""name"": ""Buttercup Films Ltd."", ""id"": 49244}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-09-18,30857814,98,The Princess Bride,7.6,1486,1987,14857814,92.86
15000000,"[{""id"": 18, ""name"": ""Drama""}]",14047,"[{""id"": 5565, ""name"": ""biography""}]",en,The Great Debaters,10.84158,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Harpo Films"", ""id"": 3298}, {""name"": ""Marshall Production"", ""id"": 8801}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-12-27,30226144,126,The Great Debaters,6.9,151,2007,15226144,101.51
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",64690,"[{""id"": 5956, ""name"": ""stuntman""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 47021, ""name"": ""bullet""}, {""id"": 154892, ""name"": ""head stomp""}, {""id"": 159700, ""name"": ""getaway""}, {""id"": 167352, ""name"": ""crime lord""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 226754, ""name"": ""silent protagonist""}, {""id"": 234367, ""name"": ""great soundtrack""}]",en,Drive,49.294864,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Newbridge Film Capital"", ""id"": 46625}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-06,78054825,100,Drive,7.4,3725,2011,63054825,420.37
15000000,"[{""id"": 35, ""name"": ""Comedy""}]",11132,"[{""id"": 2570, ""name"": ""rock star""}, {""id"": 3975, ""name"": ""spotlight""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 216919, ""name"": ""boys""}]",en,Confessions of a Teenage Drama Queen,7.424798,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-02-17,29331068,89,Confessions of a Teenage Drama Queen,5.1,221,2004,14331068,95.54
15000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",17127,"[{""id"": 4513, ""name"": ""blind date""}, {""id"": 9673, ""name"": ""love""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 184935, ""name"": ""gay man straight woman relationship""}]",en,The Object of My Affection,5.164281,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-04-17,46905889,111,The Object of My Affection,5.6,72,1998,31905889,212.71
15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1562,"[{""id"": 212, ""name"": ""london england""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 2867, ""name"": ""pest""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 5313, ""name"": ""parts of dead body""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 188957, ""name"": ""virus""}, {""id"": 188959, ""name"": ""plague""}, {""id"": 189421, ""name"": ""female corpse""}, {""id"": 193546, ""name"": ""siblings relations""}, {""id"": 202703, ""name"": ""deadly""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206705, ""name"": ""chaos and mayham""}, {""id"": 206706, ""name"": ""human nature""}]",en,28 Weeks Later,34.759855,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Sociedad General de Cine S.A."", ""id"": 785}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Fox Atomic"", ""id"": 2890}, {""name"": ""Koan Films"", ""id"": 10890}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-04-26,64238440,100,28 Weeks Later,6.5,1197,2007,49238440,328.26
15000000,"[{""id"": 18, ""name"": ""Drama""}]",232679,"[{""id"": 579, ""name"": ""american football""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8635, ""name"": ""high school sports""}]",en,When the Game Stands Tall,7.297757,"[{""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""Affirm Films"", ""id"": 10156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-22,30127963,115,When the Game Stands Tall,6.3,130,2014,15127963,100.85
14000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17880,[],en,Because of Winn-Dixie,3.334804,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-18,32645546,106,Because of Winn-Dixie,6.1,61,2005,18645546,133.18
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14736,"[{""id"": 4663, ""name"": ""lovers""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 187056, ""name"": ""woman director""}]",en,Love & Basketball,2.027393,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-04-21,27728118,124,Love & Basketball,7.4,88,2000,7728118,38.64
15000000,"[{""id"": 35, ""name"": ""Comedy""}]",23706,"[{""id"": 4513, ""name"": ""blind date""}, {""id"": 10483, ""name"": ""eccentric""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 185438, ""name"": ""crossword puzzle""}, {""id"": 185440, ""name"": ""mine shaft""}]",en,All About Steve,13.237835,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Fortis Films"", ""id"": 4258}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-04,40105542,99,All About Steve,4.7,295,2009,25105542,167.37
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9100,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 5147, ""name"": ""sorcery""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 167560, ""name"": ""hair loss""}, {""id"": 170356, ""name"": ""outsider""}, {""id"": 177872, ""name"": ""occult ritual""}, {""id"": 191655, ""name"": ""karma""}, {""id"": 208787, ""name"": ""newcomer""}, {""id"": 237016, ""name"": ""love spell""}]",en,The Craft,19.517239,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-03,24769466,101,The Craft,6.3,380,1996,9769466,65.13
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",116,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 212, ""name"": ""london england""}, {""id"": 213, ""name"": ""upper class""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1488, ""name"": ""tennis""}, {""id"": 1489, ""name"": ""river thames""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 162257, ""name"": ""instructor""}, {""id"": 192657, ""name"": ""gold digger""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 207583, ""name"": ""actress""}]",en,Match Point,30.669913,"[{""name"": ""DreamWorks"", ""id"": 7}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-10-26,85306374,124,Match Point,7.3,1105,2005,70306374,468.71
11500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1245,"[{""id"": 918, ""name"": ""newspaper""}, {""id"": 1307, ""name"": ""butler""}, {""id"": 1655, ""name"": ""country house""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 2382, ""name"": ""flower""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 11508, ""name"": ""jewish""}, {""id"": 14905, ""name"": ""britain""}, {""id"": 17997, ""name"": ""housekeeper""}, {""id"": 33360, ""name"": ""employer""}]",en,The Remains of the Day,15.355589,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Merchant Ivory Productions"", ""id"": 2370}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-11-05,23237911,134,The Remains of the Day,7.5,202,1993,11737911,102.07
15000000,"[{""id"": 18, ""name"": ""Drama""}]",4995,"[{""id"": 445, ""name"": ""pornography""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2727, ""name"": ""porn actor""}, {""id"": 5593, ""name"": ""pornographic video""}, {""id"": 5626, ""name"": ""from rags to riches""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18321, ""name"": ""porn industry""}, {""id"": 158968, ""name"": ""gay lead character""}]",en,Boogie Nights,19.85579,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-11,43101594,155,Boogie Nights,7.5,796,1997,28101594,187.34
15000000,"[{""id"": 18, ""name"": ""Drama""}]",14012,"[{""id"": 2673, ""name"": ""horse""}]",en,Flicka,3.043589,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Zucker/Netter Productions"", ""id"": 12194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-20,21000000,95,Flicka,6.1,52,2006,6000000,40.0
14000000,"[{""id"": 27, ""name"": ""Horror""}]",12212,"[{""id"": 886, ""name"": ""film making""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Urban Legends: Final Cut,8.885017,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-09-19,38574362,97,Urban Legends: Final Cut,4.4,100,2000,24574362,175.53
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8975,"[{""id"": 3149, ""name"": ""gangster boss""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6223, ""name"": ""change""}, {""id"": 15087, ""name"": ""iraq war""}]",en,The Marine,7.679336,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Pacific Film and Television Commission"", ""id"": 4024}, {""name"": ""WWE Studios"", ""id"": 10339}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-13,22165608,92,The Marine,5.0,163,2006,2165608,10.83
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",342521,"[{""id"": 2708, ""name"": ""hitman""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 12532, ""name"": ""african american""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 156143, ""name"": ""kitten""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 208009, ""name"": ""gun fight""}, {""id"": 227198, ""name"": ""stolen pet""}, {""id"": 227201, ""name"": ""designer drug""}]",en,Keanu,18.268009,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-21,20566327,94,Keanu,6.0,421,2016,5566327,37.11
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",45272,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 727, ""name"": ""country music""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 2560, ""name"": ""paparazzi""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4580, ""name"": ""van""}, {""id"": 6782, ""name"": ""addiction""}, {""id"": 6951, ""name"": ""biker""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 187056, ""name"": ""woman director""}]",en,Country Strong,7.809701,"[{""name"": ""Maguire Entertainment"", ""id"": 2236}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Sony Pictures Home Entertainment"", ""id"": 5388}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-22,20529194,117,Country Strong,5.9,80,2010,5529194,36.86
15000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9424,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2041, ""name"": ""island""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6318, ""name"": ""control""}, {""id"": 9678, ""name"": ""mind control""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 12105, ""name"": ""student""}, {""id"": 12400, ""name"": ""brainwashing""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14837, ""name"": ""rage""}, {""id"": 207069, ""name"": ""behavior""}]",en,Disturbing Behavior,9.378688,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Hoyts Film Partnership"", ""id"": 2848}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Behavioral Problem Productions Ltd."", ""id"": 33088}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-24,17507368,84,Disturbing Behavior,5.5,104,1998,2507368,16.72
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",97367,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 3473, ""name"": ""carnival""}, {""id"": 10260, ""name"": ""mechanic""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 15363, ""name"": ""bank robbery""}]",en,The Place Beyond the Pines,35.395129,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Electric City Entertainment"", ""id"": 8600}, {""name"": ""Verisimilitude"", ""id"": 22632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-03-20,35485608,140,The Place Beyond the Pines,6.8,1653,2013,20485608,136.57
15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",254904,"[{""id"": 591, ""name"": ""cia""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 33705, ""name"": ""agent""}]",en,The November Man,45.317278,"[{""name"": ""Irish Dreamtime"", ""id"": 597}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""SPD Films"", ""id"": 57944}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-27,32556119,108,The November Man,6.0,639,2014,17556119,117.04
